filename,code
samples_hashvse_test_hashTests.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/functions.vss""
Use ""../libs/VoltScriptTesting""

Sub Initialize
    Dim TestRunner as New TestRunner(""HashVSE tests"")
    Dim testSuite as New TestSuite(""Hash tests"")
    Dim tempStr as String
    Dim baseByteArr as Variant
    Dim tempByteArr as Variant
    Dim output1 as String
    Dim output256 as String
    Dim output512 as String
    Dim output1B as Variant
    Dim output256B as Variant
    Dim output512B as Variant
    Dim expected as String
    Call testRunner.addTestSuite(testSuite)

    Try
        tempStr = base64Encode(jsonStr)
        Call testSuite.describe(""Test Base64 encoding"").assertEqualsString(base64Str, tempStr, True)
        Call testSuite.describe(""Test Base64 decoding"").assertEqualsString(jsonStr, base64Decode(tempStr), True)

        baseByteArr = convertStringToBytes(jsonStr)
        Call testSuite.describe(""Test string-to-bytes is array"").assertIs(""BYTE( )"", baseByteArr)
        tempStr = base64ByteEncode(baseByteArr)
        Call testSuite.describe(""Test base64 byte encoding"").assertEqualsString(base64Str, tempStr, True)
        tempByteArr = base64ByteDecode(tempStr)
        Call testSuite.describe(""Test base64 byte decoding is array"").assertIs(""BYTE( )"", tempByteArr)
        Call testSuite.describe(""Test base64 round-trip conversion to string"").assertEqualsString(jsonStr,_
            convertBytesToString(tempByteArr), True)

        Call convertSHA(hashStartStr, output1, output256, output512)
        Call testSuite.describe(""Test SHA1 different to SHA256"").assertNotEqualString(output1, output256)
        Call testSuite.describe(""Test SHA256 different to SHA512"").assertNotEqualString(output256, output512)
        tempByteArr = convertStringToBytes(hashStartStr)
        Call convertSHABytes(tempByteArr, output1B, output256B, output512B)
        Dim hu as New HashUtilities()
        Call testSuite.describe(""Test SHA1 and SHA1B"").assertEqualsString(output1,_
            hu.bytesToString(output1B, True), True)
        Call testSuite.describe(""Test SHA256 and SHA256B"").assertEqualsString(output256,_
            hu.bytesToString(output256B, True), True)
        Call testSuite.describe(""Test SHA512 and SHA512B"").assertEqualsString(output512,_
            hu.bytesToString(output512B, True), True)

        expected = ""1069e938d08e97e5e12edac8cde40687""
        Call testSuite.describe(""Convert string to MD5 hash"").assertEqualsString(expected,_
            convertMD5(hashStartStr), True)
        Call testSuite.describe(""Convert string to MD5 hash"").assertEqualsString(expected,_
            hu.bytesToString(convertMD5Bytes(hu.stringToBytes(hashStartStr)), True), True)
        Call testSuite.describe(""Convert string to MD5 hash"").assertEqualsString(expected,_
            convertFileMD5(), True)
        Call testSuite.describe(""Convert string to MD5 hash"").assertEqualsString(expected,_
            hu.bytesToString(convertFileMD5Bytes(), True), True)
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    End Try

    Dim cryptoSuite as New TestSuite(""Crypto Tests"")
    Dim iv as Variant
    Dim key128 as Variant
    Dim key256 as Variant
    Dim basePath as String
    Call testRunner.addTestSuite(cryptoSuite)
    Call initializeForAES(iv, key128, key256)
    Call cryptoSuite.describe(""Check initialization vector is byte array"").assertIs(""BYTE( )"", iv)
    Call cryptoSuite.describe(""Check 128 AES key is byte array"").assertIs(""BYTE( )"", key128)
    Call cryptoSuite.describe(""Check 256 AES key is byte array"").assertIs(""BYTE( )"", key256)
    basePath = CurDir & ""/samples/lorem""
    Call encryptFile(basePath & "".txt"", basePath & ""128.txt"", iv, key128)
    Call encryptFile(basePath & "".txt"", basePath & ""256.txt"", iv, key256)
    Call cryptoSuite.describe(""Check encrypted files are different"")._
        assertNotEqualString(hu.FileMD5(basePath & ""128.txt""), hu.FileMD5(basePath & ""256.txt""))
    Call decryptFile(basePath & ""128.txt"", basePath & ""128out.txt"", iv, key128)
    Call decryptFile(basePath & ""256.txt"", basePath & ""256out.txt"", iv, key256)
    Call cryptoSuite.describe(""Check decrypted files are different"")._
        assertEqualsString(hu.FileMD5(basePath & ""128out.txt""), hu.FileMD5(basePath & ""256out.txt""), True)
End Sub"
samples_input_libs_functions.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

UseVSE ""*StreamVSE""

%REM
	Echoes the user's message until the user entere's ""q"" or ""quit""
%END REM
Sub echoMessagesUntilQuit()
    Dim pipestream as New Stream()
	Dim continue as Boolean
	Dim data as String

	Call pipestream.open("""", ""STDIO"")
	continue = true
	Call pipeStream.writeText(""Enter quit or q to end interaction"", EOL_LF)
	Do While Continue
    	data = pipeStream.readText(true, 4, 5)
		Select Case data
		Case ""quit"", ""q"":
			continue = False
		Case """":
			Call pipeStream.writeText(""I didn't head anything"", EOL_LF)
		Case Else:
			Call pipeStream.writeText(""You entered: "" & data, EOL_LF)
		End Select
	Loop
	Call pipeStream.close()
	Print ""Thank you""
End Sub

%REM
	Echoes the user's message until the user ends the stream (Ctrl + D).
	NOTE: This time we use Print instead of .writeText - Print automatically appends a line feed
%END REM
Sub echoMessagesUntilEOS()
	Dim pipestream as New Stream()
	Dim continue as Boolean
	Dim data as String

	Call pipestream.open("""", ""STDIO"")
	Print ""Press Ctrl + D to end interaction""
	Do While Not pipeStream.isEOS
		data = pipeStream.readText(true, 4, 5)
		Select Case data
		Case """":
			Print ""I didn't head anything""
		Case Else:
			Print ""You entered: "" & data
		End Select
	Loop
	Call pipeStream.close()
	Print ""Thank you""
End Sub"
samples_input_src_echoContext.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

UseVSE ""*ContextVSE""

Sub Initialize

    Dim ctx as New Context()
    Print ""Received contextual string: "" & ctx.Context

End Sub"
samples_input_src_echoEOS.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public
Use ""../libs/functions""

Sub Initialize
    Call echoMessagesUntilEOS()
End Sub"
samples_input_src_echoQ.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public
Use ""../libs/functions""

Sub Initialize
    Call echoMessagesUntilQuit()
End Sub"
samples_intro-lab1_helloworld.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Print ""Hello World"""
samples_intro-lab2_libs_Lab2Functions.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License""); 
	you may not use this file except in compliance with the License. 
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing, 
	software distributed under the License is distributed on an ""AS IS"" BASIS, 
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied. 
	See the License for the specific language governing permissions and limitations under the License	
%END REM

Option Declare
Option Public

Sub PrintMessage(message as String)
    Print message
End Sub

Function Square(value as Integer) As Integer
    value *= value
    Square = value
End Function"
samples_intro-lab2_src_main.txt,"%REM
	Copyright 2023 HCL America, Inc.
	Licensed under the Apache License, Version 2.0 (the ""License"");
	you may not use this file except in compliance with the License.
	You may obtain a copy of the License at

	http://www.apache.org/licenses/LICENSE-2.0

	Unless required by applicable law or agreed to in writing,
	software distributed under the License is distributed on an ""AS IS"" BASIS,
	WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
	See the License for the specific language governing permissions and limitations under the License
%END REM

Option Declare
Option Public

Use ""../libs/Lab6Functions""

Sub Initialize
    Call PrintMessage(""Hello World"")
    Call PrintMessage(""4 x 4 = "" & Square(4))
End Sub"
samples_intro-lab3_resources_functions.txt,"Option Declare
Option Public

UseVSE ""*JsonVSE""
Use ""../libs/VoltScriptJsonConverter""

Class Person

    Public firstName as String
    Public lastName as String
    Public email as String
    Public gender as String

    Function getName as String
        Return firstName & "" "" & lastName
    End Function

End Class

Function mainFunction(data as String) as JsonObject
    Dim jsonParser as New JsonParser
        Dim root as JsonObject
        Dim response as New JsonObject
        Dim responseObj as New JsonObject
        Dim helper as New JsonConversionHelper
        Dim people as Variant
        Dim i as Integer

        Try
            Call jsonParser.loadFromJson(data)
        Catch
            Error 1400, ""Invalid input: not valid JSON""
        End Try

        Set root = jsonParser.getRootObject()
        Try
            people = helper.ignoreLabel(""id"")._
                jsonArrayToObjects(root, ""Person"", ""../libs/functions"")
            For i = 0 to UBound(people)
                ' people(i) is a Variant, so no compile-error will be thrown if getName() is spelled wrong!
                ' Best practice is to cast to a Person first.
                Call responseObj.insertValue(""name"", people(i).getName())
                Call response.appendToJsonArray(responseObj)
            Next
            Return response
        Catch
            Error 1400, ""Cannot convert people: "" & Error() & "" on line "" & Erl()
        End Try
End Function"
samples_intro-lab3_resources_main.txt,"Option Declare
Option Public

UseVSE ""*StreamVSE""
UseVSE ""*JsonVSE""
Use ""../libs/functions""

Sub Initialize

    Const EOL_CRLF = 0
    Const EOL_ANY = 4

    Dim pipeStream as New Stream
    Dim data as String

    ' Open pipe to STDIO
    Call pipeStream.open("""", ""STDIO"")
    data = pipeStream.readText(true, EOL_ANY, 5)    ' 3rd param is timeout

    Try
        Print mainFunction(data).toString(True)
    Catch
        Print ""Error "" & Error() & "" on line "" & Erl()
    Finally
        Call pipeStream.close()
    End Try

End Sub"
